Meta data,
  aggregation method, average
  max retention, 86400
  xFilesFactor, 0.5

Archive 0 info,
  offset, 28
  seconds per point, 1
  points, 86400
  retention, 86400
  size, 1036800

Archive 0 data,
10561, 1513604211,          5
10562, 1513604212,          4
10563, 1513604213,          8
10564, 1513604214,          7
10565, 1513604215,          5
10566, 1513604216,          5
10567, 1513604217,          5
10568, 1513604218,          8
10569, 1513604219,          7
10570, 1513604220,          5
10571, 1513604221,          5
10572, 1513604222,          5
10573, 1513604223,         10
10574, 1513604224,          9
10575, 1513604225,          8
10576, 1513604226,          3
10577, 1513604227,          0
10578, 1513604228,          4
10579, 1513604229,          1
10580, 1513604230,          1
10581, 1513604231,          1
10582, 1513604232,          0
10583, 1513604233,          7
10584, 1513604234,          7
10585, 1513604235,          1
10586, 1513604236,          4
10587, 1513604237,          1
10588, 1513604238,          3
10589, 1513604239,          8
10590, 1513604240,          6
10591, 1513604241,          7
10592, 1513604242,          5
10593, 1513604243,          4
10594, 1513604244,          8
10595, 1513604245,          4
10596, 1513604246,          6
10597, 1513604247,          4
10598, 1513604248,          4
10599, 1513604249,          8
10600, 1513604250,          8
10601, 1513604251,          5
10602, 1513604252,          4
10603, 1513604253,          4
10604, 1513604254,          7
10605, 1513604255,          7
10606, 1513604256,          6
10607, 1513604257,          5
10608, 1513604258,          5
10609, 1513604259,          7
10610, 1513604260,         12
10611, 1513604261,          8
10612, 1513604262,          3
10613, 1513604263,          1
10614, 1513604264,          1
10615, 1513604265,          4
10616, 1513604266,          1
10617, 1513604267,          1
10618, 1513604268,          0
10619, 1513604269,          5
10620, 1513604270,          8
10621, 1513604271,          1
10622, 1513604272,          2
10623, 1513604273,          0
10624, 1513604274,          3
10625, 1513604275,         10
10626, 1513604276,          7
10627, 1513604277,          8
10628, 1513604278,          7
10629, 1513604279,          5
10630, 1513604280,          6
10631, 1513604281,          7
10632, 1513604282,          7
10633, 1513604283,          5
10634, 1513604284,          4
10635, 1513604285,          6
10636, 1513604286,         13
10637, 1513604287,          5
10638, 1513604288,          6
10639, 1513604289,          5
10640, 1513604290,          5
10641, 1513604291,         11
10642, 1513604292,          6
10643, 1513604293,          5
10644, 1513604294,          5
10645, 1513604295,          7
10646, 1513604296,         13
10647, 1513604297,         10
10648, 1513604298,          5
10649, 1513604299,          2
10650, 1513604300,          2
10651, 1513604301,          6
10652, 1513604302,          4
10653, 1513604303,          3
10654, 1513604304,          1
10655, 1513604305,          8
10656, 1513604306,          6
10657, 1513604307,          4
10658, 1513604308,          2
10659, 1513604309,          0
10660, 1513604310,          2
10661, 1513604311,          5
10662, 1513604312,          8
10663, 1513604313,          6
10664, 1513604314,          5
10665, 1513604315,          4
10666, 1513604316,          6
10667, 1513604317,          8
10668, 1513604318,          7
10669, 1513604319,          5
10670, 1513604320,          5
10671, 1513604321,          5
10672, 1513604322,         12
10673, 1513604323,          5
10674, 1513604324,          4
10675, 1513604325,          4
10676, 1513604326,          4
10677, 1513604327,          6
10678, 1513604328,          8
10679, 1513604329,          4
10680, 1513604330,          4
10681, 1513604331,          7
10682, 1513604332,          8
10683, 1513604333,         11
10684, 1513604334,          3
10685, 1513604335,          1
10686, 1513604336,          2
10687, 1513604337,          2
10688, 1513604338,          5
10689, 1513604339,          1
10690, 1513604340,          1
10691, 1513604341,          7
10692, 1513604342,          5
10693, 1513604343,          4
10694, 1513604344,          3
10695, 1513604345,          1
10696, 1513604346,          3
10697, 1513604347,          4
10698, 1513604348,          8
10699, 1513604349,          6
10700, 1513604350,          5
10701, 1513604351,          4
10702, 1513604352,          4
10703, 1513604353,          4
10704, 1513604354,          9
10705, 1513604355,          4
10706, 1513604356,          5
10707, 1513604357,          5
10708, 1513604358,          9
10709, 1513604359,          7
10710, 1513604360,          6
10711, 1513604361,          5
10712, 1513604362,          5
10713, 1513604363,          6
10714, 1513604364,          8
10715, 1513604365,          4
10716, 1513604366,          4
10717, 1513604367,          6
10718, 1513604368,          8
10719, 1513604369,          8
10720, 1513604370,          6
10721, 1513604371,          1
10722, 1513604372,          0
10723, 1513604373,          1
10724, 1513604374,          1
10725, 1513604375,          4
10726, 1513604376,          2
10727, 1513604377,          7
10728, 1513604378,          5
10729, 1513604379,          1
10730, 1513604380,          6
10731, 1513604381,          1
10732, 1513604382,          3
10733, 1513604383,          5
10734, 1513604384,          5
10735, 1513604385,          8
10736, 1513604386,          6
10737, 1513604387,          4
10738, 1513604388,          4
10739, 1513604389,          4
10740, 1513604390,          8
10741, 1513604391,          6
10742, 1513604392,          4
10743, 1513604393,          4
10744, 1513604394,          8
10745, 1513604395,          4
10746, 1513604396,          9
10747, 1513604397,          5
10748, 1513604398,          5
10749, 1513604399,          6
10750, 1513604400,          6
10751, 1513604401,          8
10752, 1513604402,          5
10753, 1513604403,          7
10754, 1513604404,          8
10755, 1513604405,          6
10756, 1513604406,          8
10757, 1513604407,          0
10758, 1513604408,          0
10759, 1513604409,          1
10760, 1513604410,          1
10761, 1513604411,          4
10762, 1513604412,          1
10763, 1513604413,          6
10764, 1513604414,          4
10765, 1513604415,          1
10766, 1513604416,          3
10767, 1513604417,          5
10768, 1513604418,          3
10769, 1513604419,          4
10770, 1513604420,          6
10771, 1513604421,          5
10772, 1513604422,         10
10773, 1513604423,          4
10774, 1513604424,          4
10775, 1513604425,          4
10776, 1513604426,          6
10777, 1513604427,          7
10778, 1513604428,          4
10779, 1513604429,          4
10780, 1513604430,          8
10781, 1513604431,          4
10782, 1513604432,          8
10783, 1513604433,          4
10784, 1513604434,          4
10785, 1513604435,          6
10786, 1513604436,          6
10787, 1513604437,          8
10788, 1513604438,          6
10789, 1513604439,          7
10790, 1513604440,          9
10791, 1513604441,          7
10792, 1513604442,          5
10793, 1513604443,          4
10794, 1513604444,          1
10795, 1513604445,          1
10796, 1513604446,          1
10797, 1513604447,          1
10798, 1513604448,          4
10799, 1513604449,          6
10800, 1513604450,          4
10801, 1513604451,          1
10802, 1513604452,          2
10803, 1513604453,          4
10804, 1513604454,          2
10805, 1513604455,          5
10806, 1513604456,          6
10807, 0,          0
10808, 1513604458,          8
10809, 1513604459,          5
10810, 1513604460,          5
10811, 1513604461,          5
10812, 1513604462,          7
10813, 1513604463,          4
10814, 1513604464,          8
10815, 1513604465,          5
10816, 1513604466,          9
10817, 1513604467,          4
10818, 1513604468,          4
10819, 1513604469,          7
10820, 1513604470,          4
10821, 1513604471,          6
10822, 1513604472,          4
10823, 1513604473,          4
10824, 1513604474,          8
10825, 1513604475,          7
10826, 1513604476,          9
10827, 1513604477,          7
10828, 1513604478,          5
10829, 1513604479,          4
10830, 1513604480,          1
10831, 1513604481,          2
10832, 1513604482,          1
10833, 1513604483,          1
10834, 1513604484,          4
10835, 1513604485,          7
10836, 1513604486,          4
10837, 1513604487,          0
10838, 1513604488,          2
10839, 1513604489,          0
10840, 1513604490,          6
10841, 1513604491,          5
10842, 1513604492,          5
10843, 1513604493,          4
10844, 1513604494,          6
10845, 1513604495,          8
10846, 1513604496,          6
10847, 1513604497,          5
10848, 1513604498,          7
10849, 1513604499,          5
10850, 1513604500,          8
10851, 1513604501,          5
10852, 1513604502,          9
10853, 1513604503,          5
10854, 1513604504,          5
10855, 1513604505,          5
10856, 1513604506,          7
10857, 1513604507,          6
10858, 1513604508,          4
10859, 1513604509,          4
10860, 1513604510,          4
10861, 1513604511,         10
10862, 1513604512,          8
10863, 1513604513,          6
10864, 1513604514,          4
10865, 1513604515,          1
10866, 1513604516,          5
10867, 1513604517,          2
10868, 1513604518,          2
10869, 1513604519,          1
10870, 1513604520,          1
10871, 1513604521,         10
10872, 1513604522,          5
10873, 1513604523,          1
10874, 1513604524,          3
10875, 1513604525,          1
10876, 1513604526,          6
10877, 1513604527,          5
10878, 1513604528,          5
10879, 1513604529,          4
10880, 1513604530,          6
10881, 1513604531,          4
10882, 1513604532,          7
10883, 1513604533,          4
10884, 1513604534,          6
10885, 1513604535,          4
10886, 1513604536,          5
10887, 1513604537,          9
10888, 1513604538,          9
10889, 1513604539,          4
10890, 1513604540,          6
10891, 1513604541,          5
10892, 1513604542,          8
10893, 1513604543,          6
10894, 1513604544,          5
10895, 1513604545,          4
10896, 1513604546,          4
10897, 1513604547,          9
10898, 1513604548,          8
10899, 1513604549,          6
10900, 1513604550,          4
10901, 1513604551,          1
10902, 1513604552,          1
10903, 1513604553,          3
10904, 1513604554,          1
10905, 1513604555,          1
10906, 1513604556,          2
10907, 1513604557,          7
10908, 1513604558,          8
10909, 1513604559,          1
10910, 1513604560,          3
10911, 1513604561,          1
10912, 1513604562,          3
10913, 1513604563,          8
10914, 1513604564,          5
10915, 1513604565,          4
10916, 1513604566,          6
10917, 1513604567,          4
10918, 1513604568,          7
10919, 1513604569,          4
10920, 1513604570,          6
10921, 1513604571,          5
10922, 1513604572,          4
